created_at	id	entities|user_mentions|screen_name	entities|media|type	favorite_count	retweet_count	retweeted_status|id	retweeted_status|favorite_count	retweeted_status|retweet_count	retweeted_status|created_at	entities|media|url	text
Thu Jan 08 21:00:33 +0000 2015	553295214396571649	BarkPost	0	61	18	0	0	0	0	0	Dogzilla is our pick for the best movie of 2014, paws down - via @BarkPost https://t.co/KjEFu1pRPc
Thu Jan 08 20:40:07 +0000 2015	553290070372151296	0	photo	4437	1720	0	0	0	0	http://t.co/pVsxUbjzMg	when bae texts you first http://t.co/pVsxUbjzMg
Thu Jan 08 20:15:04 +0000 2015	553283769105666050	BarkPost	0	88	26	0	0	0	0	0	This turtle costume is the onlt thing that helps this nervous dog come out of her shell via @BarkPost https://t.co/hIgnxUg0FL
Thu Jan 08 20:00:35 +0000 2015	553280123387252739	0	photo	2368	819	0	0	0	0	http://t.co/5LXIvlnIyc	pug love http://t.co/5LXIvlnIyc
Thu Jan 08 19:40:08 +0000 2015	553274977555066880	0	photo	2862	877	0	0	0	0	http://t.co/XOl2oDJJ8h	Puppy, in a box. http://t.co/XOl2oDJJ8h
Thu Jan 08 19:30:19 +0000 2015	553272505772019712	BarkPost	0	112	42	0	0	0	0	0	Polite puppy teaches himself to open doors to let big bro in - via @BarkPost https://t.co/Z9K1mOcjL1
Thu Jan 08 19:20:10 +0000 2015	553269952430739457	0	photo	2885	938	0	0	0	0	http://t.co/cvLR0fe6OO	Puppy, in a box http://t.co/cvLR0fe6OO
Thu Jan 08 19:07:59 +0000 2015	553266884305375232	0	photo	1520	442	0	0	0	0	http://t.co/HbnoAd1ztp	Golden tiger cubs goofing around. http://t.co/HbnoAd1ztp
Thu Jan 08 18:40:22 +0000 2015	553259934457278464	0	photo	2397	951	0	0	0	0	http://t.co/x2pQyDfbRu	BABY GIRAFFES ARE SO TALL AND ADORABLE http://t.co/x2pQyDfbRu
Thu Jan 08 18:17:01 +0000 2015	553254061902811136	GorgeousGoldens|PopularPugs	photo	213	33	0	0	0	0	http://t.co/xjcoePim61	We strongly suggest you follow @GorgeousGoldens &amp; @PopularPugs ... just saying. http://t.co/xjcoePim61
Thu Jan 08 18:15:25 +0000 2015	553253659140952064	0	photo	3055	990	0	0	0	0	http://t.co/Ywr9JxBrTO	Puppies can get comfortable anywhere http://t.co/Ywr9JxBrTO
Thu Jan 08 18:00:40 +0000 2015	553249945227395072	BarkPost	0	60	20	0	0	0	0	0	We are completely mesmerized by this dog walking like a person! Via @BarkPost https://t.co/gpAhoOvubW
Thu Jan 08 17:30:16 +0000 2015	553242296452665345	0	photo	4394	2654	0	0	0	0	http://t.co/NLfSvjRbT6	#FictionalDeathsIWillNeverGetOver http://t.co/NLfSvjRbT6
Thu Jan 08 16:40:19 +0000 2015	553229725951594496	0	photo	2061	820	0	0	0	0	http://t.co/e7zLgz3MXo	Baby bunny yawn http://t.co/e7zLgz3MXo
Thu Jan 08 16:30:35 +0000 2015	553227276348030977	BarkPost	0	61	15	0	0	0	0	0	Crafty cat totally hynotizes the dog! Via @barkPost https://t.co/OMYTVhyRdx
Thu Jan 08 16:20:03 +0000 2015	553224625354969089	0	photo	4881	2155	0	0	0	0	http://t.co/VEPLoUQHeL	I want one http://t.co/VEPLoUQHeL
Thu Jan 08 16:00:38 +0000 2015	553219737074032640	0	photo	5237	1751	0	0	0	0	http://t.co/PwlpvMKUdv	pitbull puppy all tucked in http://t.co/PwlpvMKUdv
Thu Jan 08 15:35:06 +0000 2015	553213310695669761	0	photo	2814	1435	0	0	0	0	http://t.co/aYO5Hk0at0	puppy sandwich http://t.co/aYO5Hk0at0
Thu Jan 08 15:30:08 +0000 2015	553212060763697154	0	0	52	25	0	0	0	0	0	The 20 punniest pictures on the internet https://t.co/52p81rYLWd
Thu Jan 08 15:05:08 +0000 2015	553205769651638272	0	photo	1694	2278	0	0	0	0	http://t.co/h0hpZA1JgC	rt for oogy http://t.co/h0hpZA1JgC
Thu Jan 08 14:35:07 +0000 2015	553198218021175296	0	photo	2924	960	0	0	0	0	http://t.co/bxrmS1RhNS	SHES SO FLUFFY http://t.co/bxrmS1RhNS
Thu Jan 08 14:30:32 +0000 2015	553197061622235136	0	0	67	23	0	0	0	0	0	15 aboslutely ridiculous toilets I'd crack up at seeing 😂😂😂 https://t.co/6jDc3ra0Ow
Thu Jan 08 14:15:00 +0000 2015	553193153390735360	BarkPost	0	160	114	0	0	0	0	0	Former Michael Vick fighting dog passes on, but look at the badass life he led after beating the odds via @BarkPost https://t.co/DtW4wz5uaC
Thu Jan 08 14:05:07 +0000 2015	553190666457874432	0	photo	3367	1426	0	0	0	0	http://t.co/28wJGO8Zjo	when bae is looking fine http://t.co/28wJGO8Zjo
Thu Jan 08 13:30:25 +0000 2015	553181934017576960	0	0	36	11	0	0	0	0	0	These people don't follow the rules! They do what they want and hilariously stick to to the man https://t.co/gtwWmYJgGT
Thu Jan 08 13:25:08 +0000 2015	553180605333405696	0	photo	2951	721	0	0	0	0	http://t.co/AYQPeMjSAW	"he knows he's in trouble http://t.co/AYQPeMjSAW
Thu Jan 08 12:35:03 +0000 2015	553168002271956992	0	photo	3032	1025	0	0	0	0	http://t.co/ipk31tmGfU	me when u tell me stories http://t.co/ipk31tmGfU
Thu Jan 08 12:30:10 +0000 2015	553166772669800448	0	0	74	29	0	0	0	0	0	These pictures totally restore my faith in humanty - there's still goodness left in the world! https://t.co/FQS9sRmVbJ
Thu Jan 08 12:08:03 +0000 2015	553161206035648512	0	photo	983	111	0	0	0	0	http://t.co/DA7Igw5lla	she had a birthday party for her dog http://t.co/DA7Igw5lla
Thu Jan 08 10:45:06 +0000 2015	553140331114688512	0	photo	2661	787	0	0	0	0	http://t.co/25vQHtdgxJ	Meet the cutest little corgi ever! http://t.co/25vQHtdgxJ
Thu Jan 08 10:15:03 +0000 2015	553132770823008256	BarkPost	0	78	33	0	0	0	0	0	Nefarious cat fakes own death to win race against dog via @BarkPost https://t.co/ZHWUxOPW9F
Thu Jan 08 09:25:05 +0000 2015	553120194269552641	0	photo	1910	649	0	0	0	0	http://t.co/ANGrx7LSb1	Most Important Faculty Member http://t.co/ANGrx7LSb1
Thu Jan 08 07:40:03 +0000 2015	553093760914309120	0	photo	2312	914	0	0	0	0	http://t.co/Nwe0SClzUs	IM IN LOVE http://t.co/Nwe0SClzUs
Thu Jan 08 07:38:27 +0000 2015	553093359363825665	CuteDose	photo	0	65	553093257605824513	257	65	Thu Jan 08 07:38:03 +0000 2015	http://t.co/SjZtPIcQdK	RT @CuteDose: Don't miss out on the Oh Whale 🐳 socks! Order before they're sold out! http://t.co/js6JD5llKa 🐳 http://t.co/SjZtPIcQdK
Thu Jan 08 07:30:14 +0000 2015	553091293174571008	BarkPost	0	56	27	0	0	0	0	0	Pomeranian Elvis impersonator has some SERIOUS dance moves via @BarkPost https://t.co/C3JR8vTsq7
Thu Jan 08 07:10:00 +0000 2015	553086201490841600	0	photo	1247	1154	0	0	0	0	http://t.co/Tf4N3w1bPG	If you're going to RT something, RT this http://t.co/Tf4N3w1bPG
Thu Jan 08 06:00:16 +0000 2015	553068648957743104	BarkPost	0	105	25	0	0	0	0	0	Squeaky little frenchie actually tells mom "I Love you!" - via @BarkPost https://t.co/tn4B2an3rC
Thu Jan 08 05:39:04 +0000 2015	553063314474156032	0	photo	3787	2060	0	0	0	0	http://t.co/p5jreBjami	yer a wizard Harry http://t.co/p5jreBjami
Thu Jan 08 05:10:14 +0000 2015	553056059682979840	0	photo	1162	1315	0	0	0	0	http://t.co/FEZ6Z8QylI	RT for Puppies |FAV for Kittens http://t.co/FEZ6Z8QylI
Thu Jan 08 04:30:18 +0000 2015	553046009073655808	BarkPost	0	137	75	0	0	0	0	0	Going to prison was the best thing that ever happened to these dogs -- here's why. From @BarkPost https://t.co/MfV7eiYosy
Thu Jan 08 04:25:01 +0000 2015	553044680418795520	0	photo	4173	1653	0	0	0	0	http://t.co/qjEYMowRiU	I want a German Shepard http://t.co/qjEYMowRiU
Thu Jan 08 03:39:58 +0000 2015	553033341637652480	0	photo	3931	1240	0	0	0	0	http://t.co/So4HJAzwUr	I'm not sure I like this! http://t.co/So4HJAzwUr
Thu Jan 08 03:35:04 +0000 2015	553032110077120514	0	photo	3407	983	0	0	0	0	http://t.co/CXcquMTcnX	I'd love to chill with these guys http://t.co/CXcquMTcnX
Thu Jan 08 03:15:01 +0000 2015	553027063373111296	0	photo	1542	405	0	0	0	0	http://t.co/JqMceBQ0sk	Me this New Years http://t.co/JqMceBQ0sk
Thu Jan 08 03:00:29 +0000 2015	553023404639797249	BarkPost	0	49	21	0	0	0	0	0	We are completely mesmerized by this dog walking like a person! Via @BarkPost https://t.co/gpAhoOvubW
Thu Jan 08 02:50:07 +0000 2015	553020796508327937	0	photo	2942	1404	0	0	0	0	http://t.co/8zznWF4DQh	my plans for tonight: http://t.co/8zznWF4DQh
Thu Jan 08 02:25:02 +0000 2015	553014487469801473	0	photo	4292	3419	0	0	0	0	http://t.co/PYkSB8AkMM	me when i see dogs http://t.co/PYkSB8AkMM
Thu Jan 08 02:15:00 +0000 2015	553011962293284866	BarkPost	0	89	52	0	0	0	0	0	These dogs in wheelchairs playing fetch will hit you right in the feels via @BarkPost https://t.co/vL9Pfw7v6t
Thu Jan 08 01:30:10 +0000 2015	553000677954572289	BarkPost	0	98	40	0	0	0	0	0	Polite puppy teaches himself to open doors to let big bro in - via @BarkPost https://t.co/Z9K1mOcjL1
Thu Jan 08 01:15:02 +0000 2015	552996867601334272	0	photo	2769	1140	0	0	0	0	http://t.co/mmEmFoewvJ	ERMAGHERD SNERRRRR http://t.co/mmEmFoewvJ
Thu Jan 08 00:20:02 +0000 2015	552983026221993984	0	photo	3712	1490	0	0	0	0	http://t.co/5WksIAvHzW	the dog is smiling im gonna cry http://t.co/5WksIAvHzW
Thu Jan 08 00:00:21 +0000 2015	552978076775505922	BarkPost	0	78	24	0	0	0	0	0	Dogzilla is our pick for the best movie of 2014, paws down - via @BarkPost https://t.co/KjEFu1pRPc
Wed Jan 07 23:40:07 +0000 2015	552972983854456832	0	photo	6487	2725	0	0	0	0	http://t.co/5mm2N2yKVo	I hate it when the dog melts http://t.co/5mm2N2yKVo
Wed Jan 07 23:20:12 +0000 2015	552967970360946689	0	photo	2244	1081	0	0	0	0	http://t.co/AJASZcNwXr	pug wearing pug slippers... this is the only thing that matters right now http://t.co/AJASZcNwXr
Wed Jan 07 22:30:04 +0000 2015	552955353907081216	0	0	76	41	0	0	0	0	0	For all you ladies - Hot firefighters helping rescue pups get adopted… this you need to see https://t.co/FG62vQg45w
Wed Jan 07 22:26:43 +0000 2015	552954510172098560	CuteEmergency	0	264	26	0	0	0	0	0	. @CuteEmergency for those "appalled" at this tweet. I would never tweet something of animal crueltly. Here's the cat http://t.co/QCFdGLmHGY
Wed Jan 07 22:15:18 +0000 2015	552951637896351747	0	photo	3457	825	0	0	0	0	http://t.co/qdtct5zUoq	Really? No seatbelt? http://t.co/qdtct5zUoq
Wed Jan 07 22:11:56 +0000 2015	552950790285824000	0	photo	10047	9768	0	0	0	0	http://t.co/3o8jz0moX4	Me this week. http://t.co/3o8jz0moX4
Wed Jan 07 21:30:06 +0000 2015	552940264957177856	0	photo	3188	1241	0	0	0	0	http://t.co/mLqpTix6Ws	Labs just make me happy http://t.co/mLqpTix6Ws
Wed Jan 07 21:00:14 +0000 2015	552932746092634112	BarkPost	0	53	21	0	0	0	0	0	Star Wars: The Force Awakens Trailer, As Told By Puppies and Kittens - via @BarkPost https://t.co/68ct6GmYvK
Wed Jan 07 20:40:06 +0000 2015	552927680338067456	0	photo	2949	1039	0	0	0	0	http://t.co/ID6DZ32ebp	when bae has a headache http://t.co/ID6DZ32ebp
Wed Jan 07 20:15:26 +0000 2015	552921471853801472	BarkPost	0	120	49	0	0	0	0	0	This husky puppy learning how to howl will win your heart in under 10 seconds via @BarkPost https://t.co/0eS9cQMp3X
Wed Jan 07 20:00:27 +0000 2015	552917702994845696	0	photo	3007	852	0	0	0	0	http://t.co/GD1v8vAJMe	got milk? http://t.co/GD1v8vAJMe
Wed Jan 07 19:40:08 +0000 2015	552912588670246912	0	photo	2385	849	0	0	0	0	http://t.co/zcT3Y0xQdL	baby fennec fox http://t.co/zcT3Y0xQdL
Wed Jan 07 19:32:05 +0000 2015	552910562154147840	0	photo	1637	454	0	0	0	0	http://t.co/FEqfD175rn	http://t.co/FEqfD175rn
Wed Jan 07 19:30:28 +0000 2015	552910154547884032	BarkPost	0	46	16	0	0	0	0	0	This do is so over the cat's sneak attack, but you'd never see this coming - via @barkpost https://t.co/vzLTEPDkbp
Wed Jan 07 19:20:07 +0000 2015	552907550275166210	0	photo	1971	724	0	0	0	0	http://t.co/iRzwqgKRf0	Baby bunny yawn http://t.co/iRzwqgKRf0
Wed Jan 07 18:40:03 +0000 2015	552897467457748994	0	photo	1790	790	0	0	0	0	http://t.co/r3Q1vU9K5t	when u make a joke that only u and your friend get http://t.co/r3Q1vU9K5t
Wed Jan 07 18:15:02 +0000 2015	552891173548093440	0	photo	2378	927	0	0	0	0	http://t.co/e3MUJT8pWQ	Meet Doug http://t.co/e3MUJT8pWQ
Wed Jan 07 18:00:49 +0000 2015	552887594091286528	BarkPost	0	91	22	0	0	0	0	0	Theo and Beau STILL nap together and their pics just get more adorable - via @BarkPost https://t.co/1aaEaDZw8M
Wed Jan 07 17:47:33 +0000 2015	552884255886282753	0	photo	3238	1826	0	0	0	0	http://t.co/IySk45psxJ	Happy dogs make me happy. http://t.co/IySk45psxJ
Wed Jan 07 17:33:10 +0000 2015	552880637728665600	0	0	2441	933	0	0	0	0	0	heart just melted... http://t.co/hhokwfvT13
Wed Jan 07 17:30:16 +0000 2015	552879906720612353	0	photo	1889	765	0	0	0	0	http://t.co/Viuluygsju	I wish I could enjoy life as much as this turtle http://t.co/Viuluygsju
Wed Jan 07 16:40:01 +0000 2015	552867261577691136	0	photo	2992	1111	0	0	0	0	http://t.co/QhqR9PoA5e	3 different forms of curiosity http://t.co/QhqR9PoA5e
Wed Jan 07 16:30:16 +0000 2015	552864807050051584	BarkPost	0	56	16	0	0	0	0	0	This pup has a major crush on a celeb and you'll never guess who it is - via @BarkPost https://t.co/wDjeutHLm8
Wed Jan 07 16:20:02 +0000 2015	552862230556180480	0	photo	2500	1250	0	0	0	0	http://t.co/kEAVQx1Val	Pugs can be Victoria's Secret Angels too http://t.co/kEAVQx1Val
Wed Jan 07 16:00:14 +0000 2015	552857247383318528	0	photo	3147	949	0	0	0	0	http://t.co/5nSI0Tw3yF	swimtime http://t.co/5nSI0Tw3yF
Wed Jan 07 15:35:09 +0000 2015	552850935282941952	0	photo	2725	745	0	0	0	0	http://t.co/RNGIwnCBse	She takes good care of all the baby bunnies http://t.co/RNGIwnCBse
Wed Jan 07 15:30:11 +0000 2015	552849687880142848	BarkPost	0	77	21	0	0	0	0	0	Pomeranian Elvis impersonator has some SERIOUS dance moves via @BarkPost https://t.co/C3JR8vTsq7
Wed Jan 07 15:05:08 +0000 2015	552843382134169600	0	photo	2172	609	0	0	0	0	http://t.co/VCGCGt3MUh	just one ear up! http://t.co/VCGCGt3MUh
Wed Jan 07 14:35:13 +0000 2015	552835852897124353	0	photo	3237	1807	0	0	0	0	http://t.co/5x1T4EYTbc	I laughed more than I should have.. http://t.co/5x1T4EYTbc
Wed Jan 07 14:30:08 +0000 2015	552834575668625409	BarkPost	0	101	26	0	0	0	0	0	Squeaky little frenchie actually tells mom "I Love you!" from @BarkPost https://t.co/tn4B2an3rC
Wed Jan 07 14:15:00 +0000 2015	552830767936831488	BarkPost	0	59	23	0	0	0	0	0	18 things only pit bull parents understand via @BarkPost https://t.co/1ToC8bpYgX
Wed Jan 07 14:05:08 +0000 2015	552828281947688960	0	photo	2089	981	0	0	0	0	http://t.co/iC1ZhbBeDU	When you're mad but bae asks you if you want food http://t.co/iC1ZhbBeDU
Wed Jan 07 13:30:24 +0000 2015	552819542746234882	BarkPost	0	118	80	0	0	0	0	0	Going to prison was the best thing that ever happened to these dogs - here's why. From @BarkPost https://t.co/MfV7eiYosy
Wed Jan 07 13:25:06 +0000 2015	552818209439891456	0	photo	2716	810	0	0	0	0	http://t.co/BGjoWLAQo8	cutest thing I've ever seen http://t.co/BGjoWLAQo8
Wed Jan 07 12:35:02 +0000 2015	552805609574531072	0	photo	2086	888	0	0	0	0	http://t.co/Zd005AtHzJ	lowkey every girl's weakness http://t.co/Zd005AtHzJ
Wed Jan 07 12:30:05 +0000 2015	552804363409055744	BarkPost	0	78	26	0	0	0	0	0	Crafty cat totally hynotizes the dog! Via @barkPost https://t.co/OMYTVhyRdx
Wed Jan 07 12:08:16 +0000 2015	552798871047655424	0	photo	3779	2025	0	0	0	0	http://t.co/Stdju3f41E	u r beautiful and ur gonna do great today http://t.co/Stdju3f41E
Wed Jan 07 10:45:04 +0000 2015	552777937108615169	0	photo	990	1252	0	0	0	0	http://t.co/940cjNKgKJ	rt if this kinda look like u http://t.co/940cjNKgKJ
Wed Jan 07 10:15:02 +0000 2015	552770375491538944	BarkPost	0	57	17	0	0	0	0	0	20 scheming cats who steal beds right out from under dog's noses via @barkpost https://t.co/ovyahhnpYp
Wed Jan 07 09:25:01 +0000 2015	552757790427865088	0	photo	2452	733	0	0	0	0	http://t.co/jOG8FrG0We	Puppies can get comfortable anywhere http://t.co/jOG8FrG0We
Wed Jan 07 07:40:11 +0000 2015	552731409446875137	0	photo	1544	608	0	0	0	0	http://t.co/AFulriM5If	Sup foo http://t.co/AFulriM5If
Wed Jan 07 07:30:07 +0000 2015	552728872639545344	0	photo	798	317	0	0	0	0	http://t.co/5GHtpAOnGf	Doggy shelter does a photoshoot to help dogs get adopted, how it turned out will amaze you! http://t.co/ShId7bqbPC||. http://t.co/5GHtpAOnGf
Wed Jan 07 07:10:13 +0000 2015	552723864678309889	0	photo	2770	983	0	0	0	0	http://t.co/bcPbaR3ihH	relationship goals http://t.co/bcPbaR3ihH
Wed Jan 07 06:40:17 +0000 2015	552716333956493312	0	photo	2237	686	0	0	0	0	http://t.co/w4XjvPGcmK	Just having a rest http://t.co/w4XjvPGcmK
Wed Jan 07 06:00:19 +0000 2015	552706274811731970	0	photo	176	40	0	0	0	0	http://t.co/XFKLjGa8h4	Up close pictures of animal eyes will blow your mind http://t.co/k6UwENn7ZM||. http://t.co/XFKLjGa8h4
Wed Jan 07 05:39:02 +0000 2015	552700918555496448	0	photo	2491	1638	0	0	0	0	http://t.co/vJGfY7pu5G	SO TRUE TBH http://t.co/vJGfY7pu5G
Wed Jan 07 05:10:01 +0000 2015	552693615886340096	0	photo	3437	1322	0	0	0	0	http://t.co/ammiH7hTni	baby polar bear http://t.co/ammiH7hTni
Wed Jan 07 04:30:20 +0000 2015	552683628946522112	0	photo	447	141	0	0	0	0	http://t.co/9F5OXWi36n	Read Leo's story of how he was rescued when nobody else would give him a 2nd chance! http://t.co/py7iiaZINj||. http://t.co/9F5OXWi36n
Wed Jan 07 04:25:02 +0000 2015	552682296567152640	0	photo	1492	564	0	0	0	0	http://t.co/JyXFNxNded	Me on Sundays http://t.co/JyXFNxNded
Wed Jan 07 04:17:01 +0000 2015	552680278003437569	CuteEmergency	0	505	313	0	0	0	0	0	@CuteEmergency 👆 adopt don't shop! 🐶
Wed Jan 07 04:00:08 +0000 2015	552676031736598529	0	photo	3872	1135	0	0	0	0	http://t.co/ouuyPQinr3	thought that was a bowl of cookies http://t.co/ouuyPQinr3
Wed Jan 07 03:35:04 +0000 2015	552669720265363456	0	photo	3377	1877	0	0	0	0	http://t.co/Rxqo3NY2sU	When you see all your friends hanging out and you can't cuz you not born yet http://t.co/Rxqo3NY2sU
Wed Jan 07 03:15:10 +0000 2015	552664713780547584	0	photo	5639	1781	0	0	0	0	http://t.co/z3JKsGwpmF	This pup right here http://t.co/z3JKsGwpmF
Wed Jan 07 03:00:20 +0000 2015	552660982234095616	0	photo	407	98	0	0	0	0	http://t.co/4OqTtan0ie	6 cute animals who love to spend time in cups http://t.co/wdjQFrTWCK||. http://t.co/4OqTtan0ie
Wed Jan 07 02:50:03 +0000 2015	552658392167489536	0	photo	4303	906	0	0	0	0	http://t.co/sFHaRUOMxA	friends forever http://t.co/sFHaRUOMxA
Wed Jan 07 02:18:50 +0000 2015	552650538009911296	0	photo	20640	14375	0	0	0	0	http://t.co/rNJDLcaTVa	THESE MAKES ME SO HAPPY http://t.co/rNJDLcaTVa
Wed Jan 07 02:15:15 +0000 2015	552649633751924737	BarkPost	0	110	43	0	0	0	0	0	Polite Pup Wipes His Feet Before Entering the House And It's Absolutely Adorable vis @BarkPost https://t.co/1i3KvlcjwV
Wed Jan 07 01:45:13 +0000 2015	552642078556311554	0	photo	3197	1247	0	0	0	0	http://t.co/KNaYmE0Cb1	tibeten mastiff puppy http://t.co/KNaYmE0Cb1
Wed Jan 07 01:15:08 +0000 2015	552634506365378560	0	photo	2769	1497	0	0	0	0	http://t.co/90NxOXtvcG	When I see a cute dog http://t.co/90NxOXtvcG
Wed Jan 07 00:50:01 +0000 2015	552628184152567808	0	photo	1876	684	0	0	0	0	http://t.co/NIaRoqMwl0	Ever seen a baby camel before? http://t.co/NIaRoqMwl0
Wed Jan 07 00:20:01 +0000 2015	552620634753478658	0	photo	5333	2566	0	0	0	0	http://t.co/wvzHGlOZwA	When you gotta tie up your hair so it doesn't get in your food http://t.co/wvzHGlOZwA
Wed Jan 07 00:00:38 +0000 2015	552615759068004353	0	photo	113	24	0	0	0	0	http://t.co/yLmx1eYDOb	5 times an octopus made headlines... yup octopi in the news http://t.co/lRSyFYKtq9||. http://t.co/yLmx1eYDOb
Tue Jan 06 23:40:08 +0000 2015	552610598572548096	0	photo	3073	1223	0	0	0	0	http://t.co/vojuWKt8HO	chubby penguin http://t.co/vojuWKt8HO
Tue Jan 06 23:20:02 +0000 2015	552605539298205696	0	photo	3607	2038	0	0	0	0	http://t.co/IajWnscJJm	he needs those parts for his space ship||hes going to otter space http://t.co/IajWnscJJm
Tue Jan 06 22:30:27 +0000 2015	552593063974273025	0	photo	428	99	0	0	0	0	http://t.co/OI4qVnUfcv	The dog's guide to cuddling with humans http://t.co/2XnNCpvyUr||. http://t.co/OI4qVnUfcv
Tue Jan 06 22:15:06 +0000 2015	552589200760246272	0	photo	2899	905	0	0	0	0	http://t.co/k56ET8NCqT	now I want a dalmation http://t.co/k56ET8NCqT
Tue Jan 06 21:30:12 +0000 2015	552577898910339073	0	photo	4299	2129	0	0	0	0	http://t.co/whVqQXOiCI	Sorry... I've just been totally distracted by this hamster with an entire cracker in its mouth http://t.co/whVqQXOiCI
Tue Jan 06 21:00:19 +0000 2015	552570378519052289	0	photo	118	56	0	0	0	0	http://t.co/oke7ufq6Fs	8 things that would totally change if cats ruled the world http://t.co/L13HKtNsVm||. http://t.co/oke7ufq6Fs
Tue Jan 06 20:40:07 +0000 2015	552565298243837955	0	photo	2989	911	0	0	0	0	http://t.co/zwBiE94uqj	This is awesome http://t.co/zwBiE94uqj
Tue Jan 06 20:15:03 +0000 2015	552558986785210368	BarkPost	0	71	16	0	0	0	0	0	These dogs have no idea how to smile and their attempts are hilarious via @BarkPost https://t.co/Kr8PmfvKCe
Tue Jan 06 20:00:10 +0000 2015	552555243607961600	0	photo	2956	826	0	0	0	0	http://t.co/o3rqCfSWVa	we all need someone to look up to http://t.co/o3rqCfSWVa
Tue Jan 06 19:40:15 +0000 2015	552550229774704640	0	photo	2527	1083	0	0	0	0	http://t.co/RaAibi4yiA	Is this a loaf of bread? http://t.co/RaAibi4yiA
Tue Jan 06 19:30:14 +0000 2015	552547710164037632	0	photo	198	43	0	0	0	0	http://t.co/wNMEEGCdBy	These 7 pets are more productive than their humans! http://t.co/W6tUhPFWrK||. http://t.co/wNMEEGCdBy
Tue Jan 06 19:20:11 +0000 2015	552545180109533185	0	photo	2566	1273	0	0	0	0	http://t.co/IgpGRfvhl2	When youre the smallest person in a packed car http://t.co/IgpGRfvhl2
Tue Jan 06 18:40:09 +0000 2015	552535107761078274	0	photo	2964	1130	0	0	0	0	http://t.co/TA9zKvLAWl	Idk why but I find this adorable http://t.co/TA9zKvLAWl
Tue Jan 06 18:15:06 +0000 2015	552528800928792577	0	photo	2580	1034	0	0	0	0	http://t.co/yrVIVJTJ2d	This is how real men shoot animals http://t.co/yrVIVJTJ2d
Tue Jan 06 18:03:21 +0000 2015	552525846666567680	0	photo	22739	9668	0	0	0	0	http://t.co/vbVyaa0vG6	What a difference 1 day can make! http://t.co/vbVyaa0vG6
Tue Jan 06 18:00:49 +0000 2015	552525208448688132	0	photo	1853	1031	0	0	0	0	http://t.co/y9Iu3lXT3D	What do you call a lion wearing a fancy hat? ||A dandy lion. http://t.co/y9Iu3lXT3D
Tue Jan 06 18:00:45 +0000 2015	552525192212541441	0	photo	534	222	0	0	0	0	http://t.co/HP7eeav30p	This dog has no idea what she's doing and it's the best thing ever http://t.co/FeOnWHbBMU||. http://t.co/HP7eeav30p
